Model,Scenario,Region,Variable,Unit,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099,2100
EarthCommissionStylized,ER,World,AR6 climate diagnostics|Infilled|Emissions|SO2F2,kt SO2F2/yr,2.5317,2.613054282311062,2.6946314530668127,2.775985735377875,2.8573400176889376,2.9386943,2.823824243169997,2.709268038954284,2.594711834738571,2.480155630522858,2.365285573692855,2.250729369477142,2.136173165261429,2.021616961045716,1.906746904215713,1.7921907,1.6886343951807228,1.5850780903614456,1.481238069638554,1.377681764819277,1.27412546,1.170569155180723,1.0667291344578311,0.963172829638554,0.859616524819277,0.75606022,0.7332040860826717,0.7104104006186696,0.6876167151546674,0.6648230296906652,0.6419668957733369,0.6191732103093348,0.5963795248453325,0.5735858393813303,0.5507297054640021,0.52793602,0.5179211925766702,0.5079063651533406,0.4978640998466593,0.4878492724233296,0.4778344449999999,0.4678196175766703,0.457777352269989,0.4477625248466593,0.4377476974233296,0.42773287,0.422498335595401,0.417278103197372,0.412057870799343,0.406837638401314,0.401603103996715,0.396382871598686,0.391162639200657,0.385942406802628,0.380707872398029,0.37548764,0.3711428986801752,0.3667981573603505,0.3624415126396495,0.3580967713198247,0.35375203,0.3494072886801752,0.3450506439594742,0.3407059026396495,0.3363611613198247,0.33201642,0.3261725221461812,0.3203445912263892,0.3145166603065973,0.3086887293868053,0.3028448315329866,0.2970169006131946,0.2911889696934027,0.2853610387736107,0.2795171409197919,0.27368921,0.2678596832612267,0.2620301565224535,0.2561846584775465,0.2503551317387733,0.244525605,0.2386960782612267,0.2328505802163198,0.2270210534775465,0.2211915267387733,0.215362
EarthCommissionStylized,ER,World,AR6 climate diagnostics|Infilled|Emissions|Sulfur,Mt SO2/yr,100.771167,98.59381040790107,96.1021945088812,94.69647003506073,92.83904858263253,88.34353467782165,88.43973099851797,86.54002901056488,84.74697052614266,82.32785056754878,82.11164257655099,77.86547452040456,74.55493019686647,72.73303462891297,70.85733444483449,66.64418948007352,62.73365751872947,58.75249151271615,56.14714871326246,51.40946657118176,47.31568791614271,44.77473734894258,42.28554985145651,39.52952160822129,37.26125722414929,35.05007921843207,33.50579989783422,31.86479742691844,30.51389147945141,29.28279923563352,27.972318262666775,26.972924504391763,26.189576287707816,25.08599642005866,24.124295601946187,23.08449794108062,22.74235435060765,22.321978657024232,21.927166704390217,21.490292444950335,21.27257952909848,20.96498403706573,20.589280243787996,20.222998054411544,19.99339863671213,19.746168439154065,19.476626610953613,19.17982035023095,18.895223886682167,18.72668941649907,18.60992703450744,18.436025619694906,18.272047549908464,18.106672073457833,17.969112053173873,17.7710682644938,17.631362409839443,17.449484852202875,17.2464379248077,17.061203157688862,16.884167983070622,16.698979610300263,16.476724342302568,16.336826102979046,16.168609312097015,15.962336065239363,15.80177434479128,15.628604151591407,15.461818243559675,15.307858090542199,15.183598058398054,15.071519535431854,14.943960598630575,14.817822164824676,14.713839309317446,14.577702854560796,14.466275930974867,14.328574866813293,14.228133074729845,14.129009665911315,14.035252041763576,13.938245621055124,13.846580246909664,13.75216612385236,13.673110306801046,13.587999542980251
EarthCommissionStylized,ER,World,AR6 climate diagnostics|Infilled|Emissions|VOC,Mt VOC/yr,227.2448193,224.68427635236677,221.91177125273856,219.5474187121394,217.07409126940513,213.61859900175614,214.15759834116196,212.84405749580037,211.83277507438643,211.08768246611086,210.05289883600295,207.4364341353189,204.5907369909415,202.11149075457158,199.5626736422427,195.94490583467746,193.8974260728957,189.88610610184045,184.98262199613728,182.72230766027405,178.4937228109038,174.6869909992217,171.6806812928747,167.8680993353752,164.37756078411158,160.67308369924103,157.7873255845691,154.3475800663026,151.43140355942305,148.25136277426662,145.13180136299772,143.04575622119515,141.42215114912267,139.23717033715695,137.26267458708654,134.9457134338184,133.1156416000148,131.3840828853209,129.17382794166573,126.99465122696593,126.31194460750808,124.79408181406951,123.5128246495835,122.08058249256189,121.00148562034806,120.10756727188961,118.96838544643379,117.79882399599383,116.8232526541366,115.98568390284663,115.16862465079207,114.2685234596937,113.36867721884893,112.57462293081849,111.70687596991979,110.73180286375995,110.1057963086502,109.35812839266896,108.68688728294643,108.05967900521347,107.37588423625466,106.56093503715547,105.9498440121713,105.16677050783052,104.45452618848421,103.74309138904779,102.81391325816348,101.76449955763778,100.66888596374201,99.38192950686232,98.11893757373251,96.77671887340419,95.69404433270398,94.57193075795477,93.39525034003877,92.40305397080357,91.33289096796841,90.23656153240738,89.49488125977732,88.4346680524112,87.65166803666267,86.86677067928169,86.22643477857822,85.5187483775968,84.84515219709665,84.1571526728734
EarthCommissionStylized,OH,World,AR6 climate diagnostics|Harmonized|Emissions|CO2,Mt CO2/yr,39152.7263,38097.05407314198,38502.62510430539,38811.00169073096,38826.95327636433,36891.000095063144,38956.49176533869,38874.808033264446,38955.90327310793,39037.051942326376,39118.2540604669,37629.12096466988,36138.75465776738,34647.155139759416,33154.32242044156,31660.256480226646,30164.95732890626,28668.4249664804,27170.659392949063,25671.66060831225,24171.4286223896,22669.963415545844,21167.264997596612,19663.333368541906,18942.78075105103,18221.6343652513,17499.894211142713,16777.560288725268,16054.632597998967,15331.111138963812,14606.995901760076,13882.2869061032,13156.984142137466,12431.087609862878,11704.597309279432,10977.513240387132,10249.835403185974,9521.56379767596,8792.698422867914,8063.239279750208,7333.186368322844,6602.539689576204,5871.299241529926,5139.46502517399,4407.037040508397,3674.0152885251296,2940.3997672406217,2206.1904776464557,1471.3874197426321,735.990594224662,0.0,-397.7555557902794,-795.8317464676617,-1194.228572032147,-1592.9460324837353,-1991.9841278224264,-2258.4904773776725,-2525.210582527794,-2792.144445265978,-3059.2920645958307,-3326.6534395193567,-3594.228572032147,-3862.0174611366065,-4130.020105833536,-4398.236508120934,-4666.666667,-4933.333333,-5200.0,-5466.666667,-5733.333333,-6000.0,-6266.666667,-6533.333333,-6800.0,-7066.666667,-7333.333333,-7600.0,-7866.666667,-8133.333333,-8400.0,-8666.666667,-8933.333333,-9200.0,-9466.666667,-9733.333333,-10000.0
EarthCommissionStylized,OH,World,AR6 climate diagnostics|Infilled|Emissions|BC,Mt BC/yr,9.727423577,9.474120619744268,9.249383245856315,9.075282741876643,8.878129655001025,8.487426674750957,8.725490909985396,8.493345330924686,8.499022756186836,8.42032554135073,8.195898736546344,7.95942574427882,7.742702652897755,7.5623482457601465,7.338432883332804,7.062030914907373,6.850332222652316,6.647188107421492,6.428273695647174,6.257369078209154,6.061162402617644,5.894796881344233,5.737600760795199,5.597427990345726,5.502838563912445,5.351188456176691,5.193734403581685,5.037579444255419,4.875796383874195,4.717334266577937,4.561048840852584,4.440695825250313,4.312534673421697,4.1885464684397755,4.033799269251336,3.8736093885871945,3.805588340741254,3.7415947942383063,3.6778169545703174,3.621798404620924,3.5503249077552175,3.4926412220555756,3.4333826148970794,3.3734567296222253,3.298178875087904,3.2194315934822897,3.17436207921365,3.1196639614353683,3.0692632799022346,3.0227547401901633,2.9631790622105747,2.903824442239064,2.8532780792589536,2.8256206222267104,2.7714921111854114,2.7082237355006407,2.6517696664671027,2.5991784074589797,2.5581182529622,2.5077450801449195,2.466120104076584,2.4106694808197666,2.3491305098573285,2.2905760045616033,2.232608839393349,2.165979381099804,2.1275750218196756,2.085595424060804,2.048341186716007,2.0132150868815915,1.9793605890235066,1.964629572951759,1.937535445437229,1.9352238922949911,1.842881052678603,1.8384276903983872,1.8105775770434807,1.7942338485783946,1.7821242457037951,1.775344537509875,1.7641913396215696,1.7474928600209414,1.7340936929238546,1.7097816521712956,1.6890675728050142,1.6723457478547659
EarthCommissionStylized,OH,World,AR6 climate diagnostics|Infilled|Emissions|CCl4,kt CCl4/yr,47.5476,45.01854578313253,42.48256265060241,39.95350843373494,37.424454216867474,34.8954,33.28229482617027,31.67359704352587,30.064899260881468,28.456201478237062,26.84309630440734,25.23439852176293,23.625700739118532,22.01700295647413,20.403897782644403,18.7952,17.92849490690033,17.061789813800658,16.192710186199342,15.326005093099672,14.4593,13.59259490690033,12.723515279299017,11.856810186199343,10.990105093099672,10.1234,9.655424965781547,9.18872855187517,8.722032137968792,8.255335724062414,7.787360689843965,7.320664275937586,6.853967862031208,6.38727144812483,5.919296413906379,5.4526,5.201167771084338,4.949735542168675,4.6976144578313255,4.446182228915663,4.19475,3.943317771084337,3.691196686746988,3.439764457831325,3.1883322289156624,2.9369,2.8011303312346016,2.665731617848344,2.530332904462086,2.394934191075828,2.2591645223104297,2.123765808924172,1.9883670955379145,1.8529683821516565,1.717198713386258,1.5818,1.5088599671412926,1.435919934282585,1.3627800657174152,1.2898400328587076,1.2169,1.1439599671412926,1.0708200985761227,0.9978800657174152,0.9249400328587076,0.852,0.8126146728716124,0.7733369559266356,0.7340592389816589,0.6947815220366822,0.6553961949082945,0.6161184779633178,0.576840761018341,0.5375630440733643,0.4981777169449767,0.4589,0.4376316538882804,0.4163633077765608,0.3950366922234392,0.3737683461117196,0.3525,0.3312316538882804,0.3099050383351588,0.2886366922234392,0.2673683461117196,0.2461
EarthCommissionStylized,OH,World,AR6 climate diagnostics|Infilled|Emissions|CFC11,kt CFC11/yr,43.5734,41.881746933187294,40.18545920043812,38.49380613362541,36.80215306681271,35.1105,33.876730331234604,32.64633161784835,31.415932904462085,30.185534191075828,28.95176452231043,27.721365808924173,26.49096709553791,25.260568382151654,24.026798713386256,22.7964,21.997317853231102,21.19823570646221,20.396964293537785,19.59788214676889,18.7988,17.999717853231104,17.198446440306682,16.399364293537786,15.600282146768894,14.8012,14.28109526416644,13.76241157952368,13.24372789488092,12.72504421023816,12.2049394744046,11.68625578976184,11.16757210511908,10.648888420476322,10.12878368464276,9.6101,9.273234583789703,8.936369167579407,8.598580832420591,8.261715416210295,7.924849999999999,7.587984583789703,7.250196248630887,6.913330832420591,6.576465416210295,6.239599999999999,6.020340651519299,5.801680372296742,5.583020093074186,5.364359813851629,5.145100465370928,4.926440186148371,4.707779906925814,4.489119627703257,4.269860279222557,4.0512,3.909197809419496,3.767195618838992,3.6248043811610073,3.482802190580504,3.3408,3.198797809419496,3.056406571741511,2.9144043811610074,2.772402190580504,2.6304,2.5379632083219272,2.4457789761839583,2.353594744045989,2.261410511908021,2.168973720229948,2.076789488091979,1.9846052559540104,1.8924210238160413,1.7999842321379689,1.7078,1.6477229189485214,1.5876458378970426,1.5274041621029573,1.4673270810514785,1.40725,1.347172918948521,1.2869312431544355,1.2268541621029572,1.1667770810514786,1.1066999999999998
EarthCommissionStylized,OH,World,AR6 climate diagnostics|Infilled|Emissions|CFC113,kt CFC113/yr,0.8742000000000001,0.7816107338444688,0.6887677984665936,0.5961785323110624,0.5035892661555312,0.411,0.3789286613742129,0.3469449493566931,0.3149612373391732,0.2829775253216534,0.2509061866958664,0.2189224746783465,0.1869387626608267,0.1549550506433069,0.1228837120175198,0.0908999999999999,0.0838238773274917,0.0767477546549835,0.0696522453450164,0.0625761226725082,0.0554999999999999,0.0484238773274917,0.0413283680175246,0.0342522453450164,0.0271761226725082,0.0200999999999999,0.0185269915138242,0.0169582808650424,0.0153895702162606,0.0138208595674787,0.012247851081303,0.0106791404325212,0.0091104297837393,0.0075417191349575,0.0059687106487818,0.0044,0.0040601861993428,0.0037203723986856,0.0033796276013143,0.0030398138006571,0.0027,0.0023601861993428,0.0020194414019715,0.0016796276013143,0.0013398138006571,0.001,0.0009198467013413,0.0008399124007664,0.0007599781001916,0.0006800437996167,0.0005998905009581,0.0005199562003832,0.0004400218998083,0.0003600875992335,0.0002799343005748,0.0001999999999999,0.0001800109529025,0.000160021905805,0.0001399780941949,0.0001199890470974,0.0001,8.001095290251917e-05,5.99671412924425e-05,3.997809419496168e-05,1.9989047097480824e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EarthCommissionStylized,OH,World,AR6 climate diagnostics|Infilled|Emissions|CFC114,kt CFC114/yr,1.6696,1.515315993181818,1.3606092904545457,1.2063252836363636,1.052041276818182,0.89775727,0.8338038978072817,0.770025261604161,0.7062466254010402,0.6424679891979195,0.5785146170052012,0.5147359808020805,0.4509573445989597,0.387178708395839,0.3232253362031206,0.2594466999999999,0.2410177104764513,0.2225887209529025,0.2041092410470975,0.1856802515235487,0.167251262,0.1488222724764512,0.1303427925706462,0.1119138030470975,0.0934848135235487,0.075055824,0.069713281823159,0.0643853367560908,0.0590573916890227,0.0537294466219545,0.0483869044451136,0.0430589593780454,0.0377310143109772,0.0324030692439091,0.0270605270670681,0.021732582,0.0201875026788061,0.0186424233576122,0.0170931109423877,0.0155480316211938,0.0140029523,0.0124578729788061,0.0109085605635816,0.0093634812423877,0.0078184019211938,0.0062733225999999,0.005824369476485,0.0053766430008486,0.0049289165252121,0.0044811900495756,0.0040322369260607,0.0035845104504243,0.0031367839747878,0.0026890574991513,0.0022401043756364,0.0017923779,0.0016580231760268,0.0015236684520536,0.0013889456329463,0.0012545909089731,0.001120236185,0.0009858814610268,0.0008511586419194,0.0007168039179463,0.0005824491939731,0.00044809447,0.0004256468143252,0.0004032604910429,0.0003808741677607,0.0003584878444785,0.0003360401888037,0.0003136538655214,0.0002912675422392,0.000268881218957,0.0002464335632822,0.00022404724,0.0002016547858378,0.0001792623316757,0.0001568085283242,0.0001344160741621,0.00011202362,8.963116583789703e-05,6.717736248630887e-05,4.4784908324205913e-05,2.239245416210296e-05,0.0
EarthCommissionStylized,OH,World,AR6 climate diagnostics|Infilled|Emissions|CFC115,kt CFC115/yr,1.6714,1.6142527735487404,1.5569489793537787,1.4998017529025192,1.4426545264512596,1.3855073,1.3420655697235149,1.2987425326991513,1.255419495674788,1.2120964586504244,1.1686547283739392,1.1253316913495757,1.082008654325212,1.0386856173008487,0.9952438870243636,0.95192085,0.9221874182913472,0.8924539865826945,0.8626390934173056,0.8329056617086529,0.80317223,0.7734387982913473,0.7436239051259584,0.7138904734173056,0.6841570417086529,0.65442361,0.6339182691349576,0.6134689537914043,0.5930196384478511,0.5725703231042979,0.5520649822392555,0.5316156668957022,0.511166351552149,0.4907170362085957,0.4702116953435532,0.44976238,0.4357040202108433,0.4216456604216868,0.4075487845783133,0.3934904247891566,0.379432065,0.3653737052108434,0.3512768293674699,0.3372184695783132,0.3231601097891566,0.30910175,0.2994128002217355,0.2897503229838489,0.2800878457459622,0.2704253685080756,0.2607364187298111,0.2510739414919244,0.2414114642540378,0.2317489870161511,0.2220600372378867,0.21239756,0.2057549847672508,0.1991124095345016,0.1924516354654983,0.1858090602327491,0.179166485,0.1725239097672508,0.1658631356982475,0.1592205604654983,0.1525779852327491,0.14593541,0.1413551789953462,0.136787462283055,0.1322197455707637,0.1276520288584725,0.1230717978538187,0.1185040811415275,0.1139363644292362,0.1093686477169449,0.1047884167122912,0.1002207,0.0970575691223986,0.0938944382447973,0.0907226412552026,0.0875595103776013,0.0843963795,0.0812332486223987,0.0780614516328039,0.0748983207552026,0.0717351898776013,0.068572059
EarthCommissionStylized,OH,World,AR6 climate diagnostics|Infilled|Emissions|CFC12,kt CFC12/yr,14.6096,12.888682968236584,11.163051095290252,9.442134063526831,7.721217031763417,6.000299999999999,5.500534163701068,5.002133807829182,4.503733451957295,4.005333096085409,3.5055672597864773,3.007166903914591,2.508766548042705,2.0103661921708187,1.5106003558718868,1.0122,0.9280960843373494,0.8439921686746987,0.7596578313253012,0.6755539156626506,0.5914499999999999,0.5073460843373493,0.4230117469879517,0.3389078313253011,0.2548039156626505,0.1706999999999998,0.1564828086504243,0.1423044620859567,0.1281261155214891,0.1139477689570216,0.0997305776074459,0.0855522310429783,0.0713738844785108,0.0571955379140432,0.0429783465644675,0.0287999999999999,0.026411308871851,0.024022617743702,0.0216273822562979,0.0192386911281489,0.01685,0.014461308871851,0.0120660733844468,0.0096773822562979,0.0072886911281489,0.0049,0.0044892143443744,0.0040795510539282,0.003669887763482,0.0032602244730358,0.0028494388174103,0.0024397755269641,0.0020301122365179,0.0016204489460717,0.0012096632904462,0.0008,0.0007300383351588,0.0006600766703176,0.0005899233296823,0.0005199616648411,0.00045,0.0003800383351588,0.0003098849945235,0.0002399233296823,0.0001699616648411,0.0001,8.99808376676704e-05,7.998905009581166e-05,6.999726252395292e-05,6.0005474952094166e-05,4.9986312619764574e-05,3.999452504790583e-05,3.0002737476047083e-05,2.0010949904188327e-05,9.991787571858742e-06,-1.3552527156068804e-20,0.0011993428258488,0.0023986856516977,0.0036013143483023,0.0048006571741511,0.006,0.0071993428258488,0.0084019715224534,0.0096013143483023,0.0108006571741511,0.012
EarthCommissionStylized,OH,World,AR6 climate diagnostics|Infilled|Emissions|CH2Cl2,kt CH2Cl2/yr,1267.9806,1311.987266757941,1356.1144997261774,1400.1211664841182,1444.127833242059,1488.1345,1443.2067125376402,1398.4016785929373,1353.596644648234,1308.7916107035312,1263.8638232411715,1219.0587892964686,1174.2537553517654,1129.4487214070623,1084.5209339447028,1039.7159,972.9203802847754,906.1248605695508,839.146339430449,772.3508197152245,705.5553,638.7597802847754,571.7812591456736,504.985739430449,438.1902197152245,371.39470000000006,366.27281404325214,361.1649223104298,356.05703057760746,350.9491388447851,345.8272528880372,340.71936115521487,335.61146942239253,330.5035776895702,325.38169173282233,320.2738,320.50651248630885,320.73922497261776,320.9725750273822,321.20528751369113,321.438,321.67071248630884,321.90406254107336,322.1367750273822,322.3694875136911,322.6022,323.0960144538735,323.5884796879277,324.08094492198194,324.5734101560361,325.06722460990966,325.55968984396384,326.052155078018,326.54462031207225,327.0384347659458,327.5309,328.2464079408543,328.96191588170865,329.6793841182913,330.39489205914566,331.1104,331.82590794085434,332.54337617743704,333.25888411829135,333.9743920591457,334.6899,335.26327662195456,335.8350866411169,336.40689666027924,336.9787066794416,337.5520833013961,338.12389332055847,338.69570333972075,339.2675133588831,339.84088998083763,340.4127,340.32545780394304,340.23821560788605,340.1507343921139,340.0634921960569,339.97625,339.88900780394306,339.8015265881709,339.71428439211394,339.62704219605695,339.5398
EarthCommissionStylized,OH,World,AR6 climate diagnostics|Infilled|Emissions|CH3Br,kt CH3Br/yr,133.82299999999998,135.28787732749177,136.75676801752462,138.2216453450164,139.6865226725082,141.1514,139.17421850533808,137.20243914590748,135.23065978647688,133.25888042704625,131.28169893238433,129.30991957295373,127.33814021352312,125.36636085409252,123.3891793594306,121.4174,120.28599994523547,119.15459989047098,118.02010010952904,116.88870005476451,115.7573,114.62589994523547,113.49140016429354,112.36000010952904,111.22860005476451,110.0972,109.88539490829456,109.67416851902546,109.46294212975636,109.25171574048728,109.03991064878184,108.82868425951273,108.61745787024364,108.40623148097454,108.1944263892691,107.9832,107.87070164293536,107.75820328587076,107.64539671412923,107.53289835706462,107.4204,107.30790164293538,107.19509507119386,107.08259671412924,106.97009835706464,106.8576,106.79561144264989,106.7337922529428,106.6719730632357,106.61015387352862,106.54816531617848,106.4863461264714,106.42452693676432,106.3627077470572,106.3007191897071,106.2389,106.20249994523547,106.16609989047096,106.12960010952902,106.09320005476452,106.0568,106.0203999452355,105.98390016429354,105.94750010952905,105.91110005476452,105.8747,105.84371073090612,105.81280613194636,105.7819015329866,105.75099693402684,105.72000766493294,105.68910306597316,105.6581984670134,105.62729386805366,105.59630459895976,105.5654,105.53448693866376,105.50357387732748,105.4725761226725,105.44166306133626,105.41075,105.37983693866374,105.34883918400875,105.31792612267252,105.28701306133624,105.2561
EarthCommissionStylized,OH,World,AR6 climate diagnostics|Infilled|Emissions|CH3CCl3,kt CH3CCl3/yr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EarthCommissionStylized,OH,World,AR6 climate diagnostics|Infilled|Emissions|CH3Cl,kt CH3Cl/yr,5404.8069,5441.091498028477,5477.475505914567,5513.760103943045,5550.044701971523,5586.3293,5535.100501423488,5484.011672241993,5432.922843060498,5381.834013879004,5330.605215302491,5279.516386120997,5228.427556939502,5177.338727758007,5126.109929181494,5075.0211,5028.8389952628695,4982.656890525739,4936.348259474261,4890.1661547371305,4843.98405,4797.80194526287,4751.493314211391,4705.311209474261,4659.129104737131,4612.947,4602.75244221188,4592.585738406789,4582.419034601698,4572.252330796606,4562.057773008486,4551.891069203394,4541.724365398302,4531.557661593211,4521.363103805092,4511.1964,4506.731416566265,4502.26643313253,4497.78921686747,4493.324233433735,4488.85925,4484.394266566265,4479.917050301205,4475.4520668674695,4470.987083433735,4466.5221,4464.186803586093,4461.857887763483,4459.528971940871,4457.200056118259,4454.864759704353,4452.535843881741,4450.2069280591295,4447.878012236519,4445.542715822612,4443.2138,4441.2745725903615,4439.335345180723,4437.390804819278,4435.451577409639,4433.512350000001,4431.573122590362,4429.6285822289165,4427.6893548192775,4425.750127409639,4423.8109,4421.205026088147,4418.60627205037,4416.007518012592,4413.408763974815,4410.802890062962,4408.204136025185,4405.605381987408,4403.006627949631,4400.400754037777,4397.802,4395.202534364731,4392.603068729463,4389.996481270537,4387.397015635268,4384.797549999999,4382.198084364732,4379.591496905805,4376.992031270536,4374.3925656352685,4371.7931
EarthCommissionStylized,OH,World,AR6 climate diagnostics|Infilled|Emissions|CH4,Mt CH4/yr,388.0727957,387.36618860946015,387.8210737972027,390.476014585052,391.75894361133714,384.83017026833573,382.8635109157981,377.65094084999737,376.10560569454555,371.90251066671584,367.848666639691,360.8649765271459,354.6134936030109,344.86225799031945,333.3877706356632,323.5013742726861,314.6260522266062,301.8339864406388,292.65855412861197,283.27942400061846,272.3414144850685,264.20980944155997,259.14037598429366,253.02252246812924,247.79359460100224,243.3708260231765,237.75941860729068,235.33887708116583,233.24697951877616,229.21944356153875,225.57183277130002,222.31686190711434,218.94879336612266,215.57479235146036,212.230320645258,208.0359982981338,205.5857112684375,203.79676623643465,203.6405891118599,202.5999272183303,201.10678574618788,200.2235367394154,198.9865452110141,197.85956777889845,196.26111571304227,193.50254630569876,193.43946649539924,193.28925769520467,193.07293340486444,192.678156035103,191.8477918597289,190.85220582708922,189.89640450744827,188.45842213010772,187.5046940536274,186.79292363299368,186.3509355726031,185.89615162363435,185.3344317124357,184.80616005662532,183.66426472391424,183.00235351196,182.28678085309957,181.65568659989094,180.9026521666233,179.8690374992157,178.9451020755362,178.15617572329364,177.37826794715826,176.56105754269572,175.60841858538637,174.53327977172395,173.5835522617978,172.46907527370576,171.3543076563242,170.3004884829626,169.3815017207367,168.48026440778088,167.35668122571178,166.53356529753236,165.37762575120468,163.9069054421462,162.82467094878464,160.25910903524786,158.2109386872692,156.4774473292071
EarthCommissionStylized,OH,World,AR6 climate diagnostics|Infilled|Emissions|CHCl3,kt CHCl3/yr,459.6462,469.1965029572837,478.772971128149,488.3232740854327,497.8735770427163,507.42388,494.5336114809745,481.6785622748426,468.82351306871067,455.9684638625787,443.07819534355326,430.2231461374213,417.3680969312893,404.5130477251574,391.6227792061319,378.76773,371.3915277546549,364.01532550931,356.61891449069003,349.242712245345,341.86650999999995,334.49030775465496,327.09389673603505,319.71769449069,312.34149224534497,304.96529,303.5844450396934,302.2073728798248,300.8303007199562,299.4532285600876,298.072383599781,296.6953114399124,295.31823928004377,293.9411671201752,292.5603221598686,291.18325,290.4498068866375,289.7163637732749,288.9809112267251,288.2474681133625,287.514025,286.7805818866375,286.0451293400876,285.3116862267251,284.57824311336253,283.8448,283.4407141582261,283.0377323761292,282.6347505940323,282.2317688119354,281.8276829701615,281.4247011880646,281.0217194059677,280.6187376238708,280.2146517820969,279.81167,279.5743370454545,279.3370040909091,279.0990209090909,278.86168795454546,278.624355,278.3870220454545,278.14903886363635,277.91170590909087,277.67437295454545,277.43704,277.23499758007114,277.0335071886121,276.832016797153,276.630526405694,276.4284839857651,276.226993594306,276.0255032028469,275.8240128113879,275.62197039145906,275.42048,275.21893343647315,275.0173868729463,274.8152881270537,274.61374156352684,274.412195,274.21064843647315,274.0085496905805,273.8070031270537,273.60545656352684,273.40391
EarthCommissionStylized,OH,World,AR6 climate diagnostics|Infilled|Emissions|CO,Mt CO/yr,934.3498847,920.8597220360673,908.0073049234422,897.4753009927216,885.7227569628883,866.2011038415494,863.0990301302423,856.0200858822026,847.7205887478675,848.7169985085509,837.5483720477902,828.2225288530286,818.4688302637519,800.6705202660899,782.8834404351023,765.424335963158,749.9586260854022,733.605490336512,714.9179262078954,700.4962137349996,684.1546786132229,670.3192596446745,654.0508362978009,636.7087208117787,622.5109224568891,607.106381277782,593.5056057456584,581.1789803002979,569.6452960752663,558.548238765938,546.2385054735415,535.8251374299136,524.4840880112553,514.0178264251033,502.08104164084097,489.5997586941769,486.50809099130754,482.28996267333986,480.11579896817926,478.56543641777034,474.40928149441004,469.56953958860805,464.4510637243607,460.1111913652263,455.6713460191454,450.66474278447356,447.13255680923186,444.54716138253457,440.0477439565284,436.2714779932919,431.8945356403552,427.47063196321227,423.5015998511617,419.8791819781364,415.6077950812758,411.63946285140946,408.971863453051,406.0612322296615,403.15712634201884,399.89977568838935,396.4747935895762,393.46390787599154,390.2216001202094,387.0578462959573,384.1545747702541,380.44406780519216,376.7706806039693,374.07604166845397,369.818662896005,365.621393148016,360.89066211722434,356.9597716491059,352.82572798803267,348.80708892807655,345.7197361832617,341.961895906486,338.3810103512384,334.7236831324213,330.82905139493954,327.4889999672231,323.75164131201024,320.91067797538335,318.16380027271055,314.3285412244486,311.23503657733033,308.3182499615848
