"","scenario","quantile","coupling_strength","Tpeak","count","any_tippings_prob","number_of_tippings_mean","number_of_tippings_sd","number_of_tippings_se","GIS_tip_prob","THC_tip_prob","WAIS_tip_prob","AMAZ_tip_prob","Tconv"
"1","CurPol-OS-1.5C",0.1,0,2.61,1000,0.206,0.219,0.444112864299421,0.0140440818936745,0.009,0.124,0.019,0.067,1.0627
"2","CurPol-OS-1.5C",0.1,0.1,2.61,1000,0.211,0.228,0.458504336104062,0.0144991801915221,0.008,0.129,0.022,0.069,1.0627
"3","CurPol-OS-1.5C",0.1,0.2,2.61,1000,0.216,0.234,0.466327633173782,0.0147465745670465,0.008,0.135,0.022,0.069,1.0627
"4","CurPol-OS-1.5C",0.1,0.3,2.61,1000,0.216,0.244,0.492652724245697,0.0155790470410326,0.008,0.137,0.022,0.077,1.0627
"5","CurPol-OS-1.5C",0.1,0.4,2.61,1000,0.22,0.26,0.52409414676628,0.0165733121214401,0.007,0.142,0.024,0.087,1.0627
"6","CurPol-OS-1.5C",0.1,0.5,2.61,1000,0.229,0.28,0.553087611419661,0.0174901659770828,0.005,0.15,0.026,0.099,1.0627
"7","CurPol-OS-1.5C",0.1,0.6,2.61,1000,0.234,0.294,0.574363903717751,0.0181629814153375,0.004,0.159,0.026,0.105,1.0627
"8","CurPol-OS-1.5C",0.1,0.7,2.61,1000,0.237,0.302,0.592576701488632,0.0187389206505377,0.003,0.161,0.029,0.109,1.0627
"9","CurPol-OS-1.5C",0.1,0.8,2.61,1000,0.237,0.315,0.623027417665678,0.0197018568455657,0.003,0.164,0.03,0.118,1.0627
"10","CurPol-OS-1.5C",0.1,0.9,2.61,1000,0.241,0.325,0.632277450787844,0.0199943685765461,0.003,0.167,0.031,0.124,1.0627
"11","CurPol-OS-1.5C",0.1,1,2.61,1000,0.245,0.333,0.646938582501871,0.0204579942694666,0.003,0.167,0.034,0.129,1.0627
"12","CurPol-OS-1.5C",0.2,0,2.82,1000,0.268,0.292,0.504966326591181,0.0159684373371658,0.014,0.143,0.023,0.112,1.19248
"13","CurPol-OS-1.5C",0.2,0.1,2.82,1000,0.273,0.298,0.509367701621781,0.0161076210364987,0.013,0.148,0.027,0.11,1.19248
"14","CurPol-OS-1.5C",0.2,0.2,2.82,1000,0.278,0.307,0.522517008358603,0.0165234386259042,0.012,0.154,0.027,0.114,1.19248
"15","CurPol-OS-1.5C",0.2,0.3,2.82,1000,0.285,0.322,0.542780444204294,0.0171642247308351,0.012,0.157,0.029,0.124,1.19248
"16","CurPol-OS-1.5C",0.2,0.4,2.82,1000,0.287,0.345,0.586787286262509,0.0185558432661876,0.009,0.166,0.03,0.14,1.19248
"17","CurPol-OS-1.5C",0.2,0.5,2.82,1000,0.292,0.359,0.608678477925324,0.0192481035296855,0.008,0.174,0.031,0.146,1.19248
"18","CurPol-OS-1.5C",0.2,0.6,2.82,1000,0.295,0.373,0.637398836896709,0.0201563210253577,0.005,0.181,0.032,0.155,1.19248
"19","CurPol-OS-1.5C",0.2,0.7,2.82,1000,0.301,0.39,0.659040464868686,0.0208406893920123,0.005,0.188,0.035,0.162,1.19248
"20","CurPol-OS-1.5C",0.2,0.8,2.82,1000,0.306,0.405,0.680763129464602,0.0215276203617223,0.004,0.192,0.038,0.171,1.19248
"21","CurPol-OS-1.5C",0.2,0.9,2.82,1000,0.314,0.419,0.691315352727622,0.0218613109606198,0.004,0.194,0.04,0.181,1.19248
"22","CurPol-OS-1.5C",0.2,1,2.82,1000,0.319,0.427,0.69509291044734,0.0219807678244904,0.004,0.199,0.043,0.181,1.19248
"23","CurPol-OS-1.5C",0.3,0,2.97,1000,0.324,0.361,0.552253550449414,0.0174637906533485,0.018,0.167,0.03,0.146,1.29804
"24","CurPol-OS-1.5C",0.3,0.1,2.97,1000,0.324,0.363,0.556363676510734,0.0175937642515904,0.016,0.172,0.031,0.144,1.29804
"25","CurPol-OS-1.5C",0.3,0.2,2.97,1000,0.323,0.366,0.566007388966226,0.0178987252161813,0.016,0.175,0.033,0.142,1.29804
"26","CurPol-OS-1.5C",0.3,0.3,2.97,1000,0.333,0.39,0.595192619455462,0.0188216432400111,0.016,0.186,0.035,0.153,1.29804
"27","CurPol-OS-1.5C",0.3,0.4,2.97,1000,0.34,0.414,0.631666844945184,0.019975059524392,0.014,0.196,0.036,0.168,1.29804
"28","CurPol-OS-1.5C",0.3,0.5,2.97,1000,0.348,0.437,0.662170272263464,0.0209396625920636,0.012,0.205,0.036,0.184,1.29804
"29","CurPol-OS-1.5C",0.3,0.6,2.97,1000,0.356,0.457,0.687476271316781,0.0217399085468091,0.009,0.212,0.039,0.197,1.29804
"30","CurPol-OS-1.5C",0.3,0.7,2.97,1000,0.359,0.474,0.709808303577683,0.0224461094140572,0.008,0.217,0.044,0.205,1.29804
"31","CurPol-OS-1.5C",0.3,0.8,2.97,1000,0.361,0.48,0.718412218796504,0.0227181891029218,0.004,0.219,0.044,0.213,1.29804
"32","CurPol-OS-1.5C",0.3,0.9,2.97,1000,0.364,0.488,0.722757482409126,0.0228555984034192,0.004,0.222,0.045,0.217,1.29804
"33","CurPol-OS-1.5C",0.3,1,2.97,1000,0.369,0.497,0.732480393954355,0.0231630638631319,0.004,0.225,0.049,0.219,1.29804
"34","CurPol-OS-1.5C",0.4,0,3.13,1000,0.366,0.414,0.582188064926569,0.0184104031173395,0.02,0.182,0.033,0.179,1.3965
"35","CurPol-OS-1.5C",0.4,0.1,3.13,1000,0.373,0.423,0.588572355294927,0.0186122921054183,0.019,0.188,0.035,0.181,1.3965
"36","CurPol-OS-1.5C",0.4,0.2,3.13,1000,0.38,0.434,0.596657355607052,0.0188679622641132,0.018,0.196,0.035,0.185,1.3965
"37","CurPol-OS-1.5C",0.4,0.3,3.13,1000,0.386,0.465,0.642797159443155,0.0203270309732678,0.016,0.209,0.036,0.204,1.3965
"38","CurPol-OS-1.5C",0.4,0.4,3.13,1000,0.39,0.486,0.672500004651492,0.0212663174117254,0.015,0.22,0.039,0.212,1.3965
"39","CurPol-OS-1.5C",0.4,0.5,3.13,1000,0.394,0.51,0.713027635094467,0.0225479136154192,0.014,0.228,0.042,0.226,1.3965
"40","CurPol-OS-1.5C",0.4,0.6,3.13,1000,0.401,0.527,0.730619466483617,0.0231042161694528,0.012,0.234,0.048,0.233,1.3965
"41","CurPol-OS-1.5C",0.4,0.7,3.13,1000,0.414,0.551,0.742934015206567,0.0234936363926692,0.007,0.246,0.05,0.248,1.3965
"42","CurPol-OS-1.5C",0.4,0.8,3.13,1000,0.416,0.558,0.749130961312638,0.0236896010349942,0.005,0.25,0.053,0.25,1.3965
"43","CurPol-OS-1.5C",0.4,0.9,3.13,1000,0.423,0.57,0.753437235387041,0.0238257773780346,0.005,0.251,0.058,0.256,1.3965
"44","CurPol-OS-1.5C",0.4,1,3.13,1000,0.427,0.573,0.753152201243705,0.0238167638069961,0.005,0.255,0.061,0.252,1.3965
"45","CurPol-OS-1.5C",0.5,0,3.3,1000,0.42,0.485,0.618188609695421,0.0195488403021038,0.024,0.208,0.037,0.216,1.5033
"46","CurPol-OS-1.5C",0.5,0.1,3.3,1000,0.431,0.495,0.616729564197595,0.0195027012322743,0.023,0.218,0.039,0.215,1.5033
"47","CurPol-OS-1.5C",0.5,0.2,3.3,1000,0.432,0.515,0.651305764752009,0.0205960966981416,0.021,0.227,0.041,0.226,1.5033
"48","CurPol-OS-1.5C",0.5,0.3,3.3,1000,0.442,0.552,0.694102137857086,0.0219494368442058,0.017,0.238,0.046,0.251,1.5033
"49","CurPol-OS-1.5C",0.5,0.4,3.3,1000,0.443,0.568,0.715463407790984,0.0226249395112537,0.016,0.243,0.049,0.26,1.5033
"50","CurPol-OS-1.5C",0.5,0.5,3.3,1000,0.45,0.595,0.754681750504505,0.0238651324015716,0.015,0.256,0.055,0.269,1.5033
"51","CurPol-OS-1.5C",0.5,0.6,3.3,1000,0.458,0.617,0.772598154222431,0.0244316988338492,0.013,0.264,0.061,0.279,1.5033
"52","CurPol-OS-1.5C",0.5,0.7,3.3,1000,0.461,0.632,0.786889569885886,0.0248836330786964,0.008,0.276,0.065,0.283,1.5033
"53","CurPol-OS-1.5C",0.5,0.8,3.3,1000,0.471,0.645,0.788413975394016,0.0249318390135304,0.007,0.282,0.071,0.285,1.5033
"54","CurPol-OS-1.5C",0.5,0.9,3.3,1000,0.474,0.652,0.790899185434858,0.0250104282554602,0.006,0.288,0.073,0.285,1.5033
"55","CurPol-OS-1.5C",0.5,1,3.3,1000,0.476,0.651,0.788556162122154,0.02493633535267,0.006,0.288,0.073,0.284,1.5033
"56","CurPol-OS-1.5C",0.6,0,3.46,1000,0.466,0.554,0.653843644544712,0.0206763515038682,0.027,0.231,0.044,0.252,1.62246
"57","CurPol-OS-1.5C",0.6,0.1,3.46,1000,0.475,0.566,0.660363596876812,0.0208825304999198,0.024,0.237,0.049,0.256,1.62246
"58","CurPol-OS-1.5C",0.6,0.2,3.46,1000,0.475,0.588,0.69910281414449,0.0221075721132997,0.024,0.249,0.051,0.264,1.62246
"59","CurPol-OS-1.5C",0.6,0.3,3.46,1000,0.48,0.62,0.733578992432402,0.0231978045973781,0.021,0.26,0.055,0.284,1.62246
"60","CurPol-OS-1.5C",0.6,0.4,3.46,1000,0.482,0.637,0.760137361802989,0.0240376539788892,0.018,0.268,0.059,0.292,1.62246
"61","CurPol-OS-1.5C",0.6,0.5,3.46,1000,0.493,0.662,0.776117490047968,0.0245429900044465,0.014,0.279,0.068,0.301,1.62246
"62","CurPol-OS-1.5C",0.6,0.6,3.46,1000,0.505,0.695,0.799133038744872,0.0252708055592538,0.014,0.293,0.074,0.314,1.62246
"63","CurPol-OS-1.5C",0.6,0.7,3.46,1000,0.51,0.716,0.82342092639307,0.0260388560044796,0.014,0.303,0.076,0.323,1.62246
"64","CurPol-OS-1.5C",0.6,0.8,3.46,1000,0.511,0.708,0.810797997896759,0.0256396839565817,0.008,0.304,0.076,0.32,1.62246
"65","CurPol-OS-1.5C",0.6,0.9,3.46,1000,0.512,0.714,0.815394915895892,0.0257850512675245,0.009,0.308,0.078,0.319,1.62246
"66","CurPol-OS-1.5C",0.6,1,3.46,1000,0.518,0.72,0.815024088149709,0.0257733246645493,0.008,0.315,0.081,0.316,1.62246
"67","CurPol-OS-1.5C",0.7,0,3.65,1000,0.523,0.643,0.695726264442442,0.0220007962363873,0.038,0.256,0.054,0.295,1.78628
"68","CurPol-OS-1.5C",0.7,0.1,3.65,1000,0.524,0.649,0.701634727825876,0.0221876382540209,0.033,0.262,0.056,0.298,1.78628
"69","CurPol-OS-1.5C",0.7,0.2,3.65,1000,0.533,0.678,0.729964964124203,0.0230835189875558,0.032,0.279,0.061,0.306,1.78628
"70","CurPol-OS-1.5C",0.7,0.3,3.65,1000,0.537,0.708,0.765062952521766,0.0241934148338204,0.03,0.289,0.068,0.321,1.78628
"71","CurPol-OS-1.5C",0.7,0.4,3.65,1000,0.546,0.743,0.798491445532505,0.02525051660043,0.027,0.303,0.075,0.338,1.78628
"72","CurPol-OS-1.5C",0.7,0.5,3.65,1000,0.552,0.763,0.81455171382454,0.0257583868767921,0.023,0.316,0.077,0.347,1.78628
"73","CurPol-OS-1.5C",0.7,0.6,3.65,1000,0.55,0.776,0.830972029923098,0.0262776428645058,0.02,0.328,0.081,0.347,1.78628
"74","CurPol-OS-1.5C",0.7,0.7,3.65,1000,0.556,0.785,0.833948721727224,0.0263717741244398,0.02,0.331,0.083,0.351,1.78628
"75","CurPol-OS-1.5C",0.7,0.8,3.65,1000,0.559,0.794,0.835620884290395,0.0264246525476166,0.018,0.344,0.082,0.35,1.78628
"76","CurPol-OS-1.5C",0.7,0.9,3.65,1000,0.569,0.808,0.834165350414312,0.0263786245250171,0.016,0.355,0.086,0.351,1.78628
"77","CurPol-OS-1.5C",0.7,1,3.65,1000,0.575,0.813,0.834702179060129,0.0263956005373571,0.014,0.356,0.089,0.354,1.78628
"78","CurPol-OS-1.5C",0.8,0,3.88,1000,0.584,0.737,0.724123853601962,0.0228988068544052,0.045,0.282,0.063,0.347,1.97754
"79","CurPol-OS-1.5C",0.8,0.1,3.88,1000,0.59,0.753,0.737926510931499,0.0233352852036468,0.041,0.294,0.071,0.347,1.97754
"80","CurPol-OS-1.5C",0.8,0.2,3.88,1000,0.596,0.788,0.763963114056981,0.0241586348877506,0.038,0.314,0.074,0.362,1.97754
"81","CurPol-OS-1.5C",0.8,0.3,3.88,1000,0.602,0.83,0.809787475672325,0.0256077284380274,0.035,0.331,0.08,0.384,1.97754
"82","CurPol-OS-1.5C",0.8,0.4,3.88,1000,0.606,0.855,0.831062973345381,0.0262805187480321,0.031,0.342,0.084,0.398,1.97754
"83","CurPol-OS-1.5C",0.8,0.5,3.88,1000,0.609,0.869,0.842941011903887,0.0266561353078339,0.03,0.349,0.088,0.402,1.97754
"84","CurPol-OS-1.5C",0.8,0.6,3.88,1000,0.62,0.885,0.839332758493006,0.0265420323162994,0.023,0.365,0.092,0.405,1.97754
"85","CurPol-OS-1.5C",0.8,0.7,3.88,1000,0.63,0.901,0.838989215009885,0.0265311685174796,0.022,0.38,0.093,0.406,1.97754
"86","CurPol-OS-1.5C",0.8,0.8,3.88,1000,0.638,0.914,0.843395112219246,0.0266704952206613,0.021,0.39,0.097,0.406,1.97754
"87","CurPol-OS-1.5C",0.8,0.9,3.88,1000,0.638,0.917,0.845473728643194,0.0267362268434764,0.02,0.393,0.1,0.404,1.97754
"88","CurPol-OS-1.5C",0.8,1,3.88,1000,0.644,0.932,0.846222247457541,0.0267598970867246,0.018,0.4,0.106,0.408,1.97754
"89","CurPol-OS-1.5C",0.9,0,4.24,1000,0.678,0.909,0.770267688737047,0.0243580030444269,0.063,0.332,0.085,0.429,2.26618
"90","CurPol-OS-1.5C",0.9,0.1,4.24,1000,0.686,0.94,0.790585242099184,0.0250005004954906,0.058,0.352,0.09,0.44,2.26618
"91","CurPol-OS-1.5C",0.9,0.2,4.24,1000,0.688,0.97,0.819616844490016,0.0259185603722848,0.053,0.367,0.096,0.454,2.26618
"92","CurPol-OS-1.5C",0.9,0.3,4.24,1000,0.695,1.016,0.852332370892054,0.0269531161551029,0.05,0.392,0.103,0.471,2.26618
"93","CurPol-OS-1.5C",0.9,0.4,4.24,1000,0.7,1.04,0.863217901311798,0.0272973468517573,0.041,0.409,0.107,0.483,2.26618
"94","CurPol-OS-1.5C",0.9,0.5,4.24,1000,0.713,1.056,0.852989795713637,0.0269739057533682,0.038,0.421,0.109,0.488,2.26618
"95","CurPol-OS-1.5C",0.9,0.6,4.24,1000,0.722,1.077,0.855454734514225,0.0270518539623961,0.037,0.437,0.117,0.486,2.26618
"96","CurPol-OS-1.5C",0.9,0.7,4.24,1000,0.723,1.087,0.861494731947429,0.027242855451901,0.036,0.45,0.119,0.482,2.26618
"97","CurPol-OS-1.5C",0.9,0.8,4.24,1000,0.732,1.097,0.855758916590019,0.0270614730442251,0.034,0.461,0.121,0.481,2.26618
"98","CurPol-OS-1.5C",0.9,0.9,4.24,1000,0.739,1.102,0.847534255540338,0.0268013864252265,0.03,0.463,0.123,0.486,2.26618
"99","CurPol-OS-1.5C",0.9,1,4.24,1000,0.747,1.114,0.844818156598044,0.0267154958351463,0.027,0.471,0.127,0.489,2.26618
"100","GS-NZGHG",0.1,0,1.32,1000,0,0,0,0,0,0,0,0,0.96886
"101","GS-NZGHG",0.1,0.1,1.32,1000,0,0,0,0,0,0,0,0,0.96886
"102","GS-NZGHG",0.1,0.2,1.32,1000,0.001,0.001,0.0316227766016838,0.001,0,0,0.001,0,0.96886
"103","GS-NZGHG",0.1,0.3,1.32,1000,0.001,0.001,0.0316227766016838,0.001,0,0,0.001,0,0.96886
"104","GS-NZGHG",0.1,0.4,1.32,1000,0.001,0.001,0.0316227766016838,0.001,0,0,0.001,0,0.96886
"105","GS-NZGHG",0.1,0.5,1.32,1000,0.002,0.002,0.0446989708829856,0.00141350557055782,0,0,0.002,0,0.96886
"106","GS-NZGHG",0.1,0.6,1.32,1000,0.002,0.002,0.0446989708829856,0.00141350557055782,0,0,0.002,0,0.96886
"107","GS-NZGHG",0.1,0.7,1.32,1000,0.002,0.002,0.0446989708829856,0.00141350557055782,0,0,0.002,0,0.96886
"108","GS-NZGHG",0.1,0.8,1.32,1000,0.002,0.002,0.0446989708829856,0.00141350557055782,0,0,0.002,0,0.96886
"109","GS-NZGHG",0.1,0.9,1.32,1000,0.002,0.002,0.0446989708829856,0.00141350557055782,0,0,0.002,0,0.96886
"110","GS-NZGHG",0.1,1,1.32,1000,0.002,0.002,0.0446989708829856,0.00141350557055782,0,0,0.002,0,0.96886
"111","GS-NZGHG",0.2,0,1.43,1000,0.002,0.002,0.0446989708829856,0.00141350557055782,0,0,0.002,0,1.07984
"112","GS-NZGHG",0.2,0.1,1.43,1000,0.002,0.002,0.0446989708829856,0.00141350557055782,0,0,0.002,0,1.07984
"113","GS-NZGHG",0.2,0.2,1.43,1000,0.002,0.002,0.0446989708829856,0.00141350557055782,0,0,0.002,0,1.07984
"114","GS-NZGHG",0.2,0.3,1.43,1000,0.003,0.003,0.054717401199198,0.00173031615434694,0,0,0.003,0,1.07984
"115","GS-NZGHG",0.2,0.4,1.43,1000,0.003,0.003,0.054717401199198,0.00173031615434694,0,0,0.003,0,1.07984
"116","GS-NZGHG",0.2,0.5,1.43,1000,0.003,0.003,0.054717401199198,0.00173031615434694,0,0,0.003,0,1.07984
"117","GS-NZGHG",0.2,0.6,1.43,1000,0.003,0.003,0.054717401199198,0.00173031615434694,0,0,0.003,0,1.07984
"118","GS-NZGHG",0.2,0.7,1.43,1000,0.004,0.005,0.0835582550199678,0.00264234403172297,0,0.001,0.003,0.001,1.07984
"119","GS-NZGHG",0.2,0.8,1.43,1000,0.005,0.007,0.104699388546266,0.00331088537433146,0,0.002,0.004,0.001,1.07984
"120","GS-NZGHG",0.2,0.9,1.43,1000,0.005,0.006,0.0892859001857066,0.00282346807525284,0,0.001,0.004,0.001,1.07984
"121","GS-NZGHG",0.2,1,1.43,1000,0.005,0.007,0.104699388546266,0.00331088537433146,0.001,0.001,0.004,0.001,1.07984
"122","GS-NZGHG",0.3,0,1.52,1000,0.008,0.008,0.0891288053546324,0.0028185003005045,0,0.005,0.003,0,1.17128
"123","GS-NZGHG",0.3,0.1,1.52,1000,0.009,0.009,0.0944877131056093,0.00298796384314267,0,0.006,0.003,0,1.17128
"124","GS-NZGHG",0.3,0.2,1.52,1000,0.009,0.009,0.0944877131056093,0.00298796384314267,0,0.006,0.003,0,1.17128
"125","GS-NZGHG",0.3,0.3,1.52,1000,0.01,0.01,0.0995485304256668,0.00314800093867678,0,0.007,0.003,0,1.17128
"126","GS-NZGHG",0.3,0.4,1.52,1000,0.011,0.013,0.129799259812404,0.00410461299611155,0,0.008,0.003,0.002,1.17128
"127","GS-NZGHG",0.3,0.5,1.52,1000,0.013,0.017,0.157275985883846,0.00497350336641444,0,0.01,0.003,0.004,1.17128
"128","GS-NZGHG",0.3,0.6,1.52,1000,0.016,0.023,0.191069378780346,0.0060421442805934,0,0.013,0.004,0.006,1.17128
"129","GS-NZGHG",0.3,0.7,1.52,1000,0.014,0.02,0.177852837007543,0.00562420053266521,0,0.011,0.004,0.005,1.17128
"130","GS-NZGHG",0.3,0.8,1.52,1000,0.018,0.025,0.195993401453757,0.00619785554957627,0,0.015,0.004,0.006,1.17128
"131","GS-NZGHG",0.3,0.9,1.52,1000,0.019,0.026,0.19840202459492,0.00627402290108694,0.001,0.014,0.005,0.006,1.17128
"132","GS-NZGHG",0.3,1,1.52,1000,0.019,0.026,0.19840202459492,0.00627402290108694,0.001,0.015,0.005,0.005,1.17128
"133","GS-NZGHG",0.4,0,1.61,1000,0.02,0.02,0.140070052543788,0.00442940398017833,0.003,0.013,0.004,0,1.27492
"134","GS-NZGHG",0.4,0.1,1.61,1000,0.022,0.022,0.146756729104793,0.00464085525927469,0.003,0.015,0.004,0,1.27492
"135","GS-NZGHG",0.4,0.2,1.61,1000,0.022,0.022,0.146756729104793,0.00464085525927469,0.002,0.016,0.004,0,1.27492
"136","GS-NZGHG",0.4,0.3,1.61,1000,0.024,0.026,0.171328203613279,0.00541787350843053,0.002,0.019,0.004,0.001,1.27492
"137","GS-NZGHG",0.4,0.4,1.61,1000,0.026,0.032,0.207410267390549,0.00655888855058683,0.001,0.022,0.004,0.005,1.27492
"138","GS-NZGHG",0.4,0.5,1.61,1000,0.027,0.036,0.234005894709426,0.0073999161318733,0.001,0.023,0.005,0.007,1.27492
"139","GS-NZGHG",0.4,0.6,1.61,1000,0.028,0.037,0.231699556936747,0.00732698332771985,0,0.024,0.005,0.008,1.27492
"140","GS-NZGHG",0.4,0.7,1.61,1000,0.028,0.038,0.2379340509734,0.00752413533986548,0,0.023,0.006,0.009,1.27492
"141","GS-NZGHG",0.4,0.8,1.61,1000,0.03,0.043,0.25926476470631,0.00819867173499575,0,0.025,0.006,0.012,1.27492
"142","GS-NZGHG",0.4,0.9,1.61,1000,0.031,0.043,0.255374658523935,0.00807565577623367,0.001,0.024,0.007,0.011,1.27492
"143","GS-NZGHG",0.4,1,1.61,1000,0.033,0.046,0.268246073514518,0.00848268565702844,0.001,0.026,0.008,0.011,1.27492
"144","GS-NZGHG",0.5,0,1.7,1000,0.032,0.032,0.176088066055048,0.00556839357508133,0.003,0.025,0.004,0,1.3785
"145","GS-NZGHG",0.5,0.1,1.7,1000,0.033,0.033,0.178725887724591,0.00565180882045235,0.003,0.026,0.004,0,1.3785
"146","GS-NZGHG",0.5,0.2,1.7,1000,0.036,0.036,0.186383311320351,0.00589395781616553,0.003,0.029,0.004,0,1.3785
"147","GS-NZGHG",0.5,0.3,1.7,1000,0.04,0.044,0.228289544473934,0.00721914926539936,0.003,0.034,0.005,0.002,1.3785
"148","GS-NZGHG",0.5,0.4,1.7,1000,0.042,0.052,0.267146715060035,0.00844792089021715,0.003,0.036,0.005,0.008,1.3785
"149","GS-NZGHG",0.5,0.5,1.7,1000,0.043,0.056,0.284508251101695,0.00899694086592465,0.003,0.035,0.007,0.011,1.3785
"150","GS-NZGHG",0.5,0.6,1.7,1000,0.042,0.056,0.288005116181895,0.00910752144916206,0.002,0.035,0.007,0.012,1.3785
"151","GS-NZGHG",0.5,0.7,1.7,1000,0.045,0.058,0.284106875518205,0.00898424825551458,0.001,0.036,0.009,0.012,1.3785
"152","GS-NZGHG",0.5,0.8,1.7,1000,0.047,0.062,0.297059327818946,0.00939384076106489,0.001,0.038,0.009,0.014,1.3785
"153","GS-NZGHG",0.5,0.9,1.7,1000,0.051,0.069,0.316763854218469,0.010016952597439,0.002,0.041,0.011,0.015,1.3785
"154","GS-NZGHG",0.5,1,1.7,1000,0.055,0.076,0.338139524957285,0.0106929106579237,0.002,0.043,0.012,0.019,1.3785
"155","GS-NZGHG",0.6,0,1.8,1000,0.049,0.049,0.215976030257169,0.00682976175614096,0.006,0.037,0.006,0,1.49872
"156","GS-NZGHG",0.6,0.1,1.8,1000,0.052,0.052,0.222138122224316,0.00702462421381709,0.005,0.039,0.008,0,1.49872
"157","GS-NZGHG",0.6,0.2,1.8,1000,0.056,0.058,0.242269879875099,0.00766124628860701,0.004,0.044,0.009,0.001,1.49872
"158","GS-NZGHG",0.6,0.3,1.8,1000,0.059,0.066,0.278786157693889,0.00881599238439563,0.004,0.044,0.013,0.005,1.49872
"159","GS-NZGHG",0.6,0.4,1.8,1000,0.06,0.073,0.309462060302659,0.00978604959964779,0.003,0.046,0.014,0.01,1.49872
"160","GS-NZGHG",0.6,0.5,1.8,1000,0.066,0.082,0.330734614737232,0.0104587468362794,0.003,0.051,0.015,0.013,1.49872
"161","GS-NZGHG",0.6,0.6,1.8,1000,0.072,0.09,0.346439056718523,0.0109553648967079,0.002,0.057,0.015,0.016,1.49872
"162","GS-NZGHG",0.6,0.7,1.8,1000,0.074,0.096,0.364577724109574,0.0115289599234674,0.002,0.059,0.016,0.019,1.49872
"163","GS-NZGHG",0.6,0.8,1.8,1000,0.077,0.101,0.372743796645817,0.0117871938109941,0.001,0.062,0.016,0.022,1.49872
"164","GS-NZGHG",0.6,0.9,1.8,1000,0.08,0.111,0.403536667282964,0.0127609498800772,0.002,0.064,0.017,0.028,1.49872
"165","GS-NZGHG",0.6,1,1.8,1000,0.081,0.114,0.411306665607516,0.0130066588012899,0.002,0.065,0.018,0.029,1.49872
"166","GS-NZGHG",0.7,0,1.91,1000,0.074,0.074,0.261901875885975,0.0082820645127041,0.008,0.054,0.012,0,1.64682
"167","GS-NZGHG",0.7,0.1,1.91,1000,0.082,0.083,0.279623298723817,0.00884246510816917,0.008,0.061,0.013,0.001,1.64682
"168","GS-NZGHG",0.7,0.2,1.91,1000,0.086,0.092,0.312463811718467,0.00988097331408367,0.007,0.065,0.016,0.004,1.64682
"169","GS-NZGHG",0.7,0.3,1.91,1000,0.091,0.1,0.331828434752223,0.0104933364622559,0.007,0.07,0.017,0.006,1.64682
"170","GS-NZGHG",0.7,0.4,1.91,1000,0.093,0.108,0.35841939744448,0.0113342165350969,0.007,0.072,0.017,0.012,1.64682
"171","GS-NZGHG",0.7,0.5,1.91,1000,0.095,0.118,0.39016436053057,0.012338080410997,0.005,0.076,0.018,0.019,1.64682
"172","GS-NZGHG",0.7,0.6,1.91,1000,0.098,0.128,0.416881025941203,0.0131829355528194,0.003,0.079,0.019,0.027,1.64682
"173","GS-NZGHG",0.7,0.7,1.91,1000,0.099,0.132,0.427502934210701,0.0135188297851093,0.003,0.08,0.019,0.03,1.64682
"174","GS-NZGHG",0.7,0.8,1.91,1000,0.104,0.146,0.465726208088938,0.0147275558359458,0.003,0.087,0.02,0.036,1.64682
"175","GS-NZGHG",0.7,0.9,1.91,1000,0.106,0.149,0.463696036228491,0.0146633561647398,0.003,0.088,0.023,0.035,1.64682
"176","GS-NZGHG",0.7,1,1.91,1000,0.112,0.163,0.496666565894744,0.0157059758588149,0.003,0.091,0.028,0.041,1.64682
"177","GS-NZGHG",0.8,0,2.06,1000,0.11,0.11,0.313046319253234,0.00989939381972442,0.01,0.081,0.019,0,1.81932
"178","GS-NZGHG",0.8,0.1,2.06,1000,0.112,0.115,0.328455298150118,0.0103866685170406,0.008,0.084,0.021,0.002,1.81932
"179","GS-NZGHG",0.8,0.2,2.06,1000,0.113,0.12,0.348886402317032,0.0110327567598367,0.008,0.085,0.022,0.005,1.81932
"180","GS-NZGHG",0.8,0.3,2.06,1000,0.117,0.129,0.372152519133617,0.0117684959743162,0.008,0.09,0.022,0.009,1.81932
"181","GS-NZGHG",0.8,0.4,2.06,1000,0.119,0.143,0.415600437588465,0.0131424397934221,0.007,0.094,0.023,0.019,1.81932
"182","GS-NZGHG",0.8,0.5,2.06,1000,0.125,0.159,0.453789516102923,0.0143500844919089,0.007,0.097,0.024,0.031,1.81932
"183","GS-NZGHG",0.8,0.6,2.06,1000,0.138,0.178,0.478063326918667,0.0151176897886067,0.004,0.108,0.026,0.04,1.81932
"184","GS-NZGHG",0.8,0.7,2.06,1000,0.143,0.19,0.506118717452888,0.0160048791359434,0.004,0.111,0.029,0.046,1.81932
"185","GS-NZGHG",0.8,0.8,2.06,1000,0.148,0.202,0.532427910124441,0.0168368488583666,0.003,0.112,0.031,0.056,1.81932
"186","GS-NZGHG",0.8,0.9,2.06,1000,0.154,0.214,0.54818291154003,0.017335065748491,0.003,0.117,0.034,0.06,1.81932
"187","GS-NZGHG",0.8,1,2.06,1000,0.157,0.225,0.573326873348619,0.0181301876356452,0.003,0.121,0.035,0.066,1.81932
"188","GS-NZGHG",0.9,0,2.31,1000,0.211,0.227,0.455717762083813,0.0144110609837957,0.019,0.123,0.03,0.055,2.13464
